"AUTHOR";"BORN-DIED";"TITLE";"DATE";"TECHNIQUE";"LOCATION";"URL";"FORM";"SCHOOL";"TIMEFRAME"
"POELENBURGH, Cornelis van";"(b. ca. 1594, Utrecht, d. 1667, Utrecht)";"Landscape with Nymphs near a Grotto";"-";"Oil on panel, 19 x 25 cm";"Private collection";"https://www.wga.hu/detail/p/poelenbu/nymphs1.jpg";"landscape";"Dutch";"1601-1650"
"POELENBURGH, Cornelis van";"(b. ca. 1594, Utrecht, d. 1667, Utrecht)";"Capriccio View of Rome with the Martyrdom of St Lawrence";"1622-25";"Oil on panel, 36 x 58 cm";"Private collection";"https://www.wga.hu/detail/p/poelenbu/romecapr.jpg";"landscape";"Dutch";"1601-1650"
"POELENBURGH, Cornelis van";"(b. ca. 1594, Utrecht, d. 1667, Utrecht)";"Roman Ruins";"c. 1620";"Oil on copper, 23 x 31 cm";"Galleria Palatina (Palazzo Pitti), Florence";"https://www.wga.hu/detail/p/poelenbu/romanrui.jpg";"landscape";"Dutch";"1601-1650"
"POELENBURGH, Cornelis van";"(b. ca. 1594, Utrecht, d. 1667, Utrecht)";"Ruins of Ancient Rome";"c. 1620";"Oil on copper, 44 x 57 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/p/poelenbu/ruinrome.jpg";"landscape";"Dutch";"1601-1650"
"POELENBURGH, Cornelis van";"(b. ca. 1594, Utrecht, d. 1667, Utrecht)";"Sine Cerere et Baccho friget Venus";"c. 1630";"Oil on wood, 33 x 50 cm";"Akademie der bildenden Künste, Vienna";"https://www.wga.hu/detail/p/poelenbu/sinecere.jpg";"mythological";"Dutch";"1601-1650"
"POELENBURGH, Cornelis van";"(b. ca. 1594, Utrecht, d. 1667, Utrecht)";"Amaryllis Giving Myrtill the Price";"c. 1635";"Oil on canvas, 115 x 146 cm";"Staatliche Museen, Berlin";"https://www.wga.hu/detail/p/poelenbu/amarylli.jpg";"mythological";"Dutch";"1601-1650"
"POELENBURGH, Cornelis van";"(b. ca. 1594, Utrecht, d. 1667, Utrecht)";"Portrait of a Young Girl as Flora";"-";"Oil on panel, 12 x 10 cm";"Private collection";"https://www.wga.hu/detail/p/poelenbu/porflora.jpg";"portrait";"Dutch";"1601-1650"
"POELENBURGH, Cornelis van";"(b. ca. 1594, Utrecht, d. 1667, Utrecht)";"Figures Dancing near Ruin";"c. 1624";"Oil on panel, 49 x 59 cm";"Institute of Arts, Detroit";"https://www.wga.hu/detail/p/poelenbu/figuresd.jpg";"landscape";"Dutch";"1601-1650"
"POELENBURGH, Cornelis van";"(b. ca. 1594, Utrecht, d. 1667, Utrecht)";"Satyr Dance";"c. 1621";"Oil on copper, 45 x 63 cm";"Galleria Palatina (Palazzo Pitti), Florence";"https://www.wga.hu/detail/p/poelenbu/satyrdan.jpg";"mythological";"Dutch";"1601-1650"
"POELENBURGH, Cornelis van";"(b. ca. 1594, Utrecht, d. 1667, Utrecht)";"Italianate Landscape with Dancing Figures";"-";"Oil on panel, 37 x 48 cm";"Private collection";"https://www.wga.hu/detail/p/poelenbu/italiana.jpg";"landscape";"Dutch";"1601-1650"
"POELENBURGH, Cornelis van";"(b. ca. 1594, Utrecht, d. 1667, Utrecht)";"Nymphs and Satyrs at the Entrance of a Grotto";"1624-30";"Oil on wood, diameter 27 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/p/poelenbu/nymphs.jpg";"mythological";"Dutch";"1601-1650"
"POELENBURGH, Cornelis van";"(b. ca. 1594, Utrecht, d. 1667, Utrecht)";"Landscape with Nymphs";"c. 1650";"Oil on panel, 22 x 29 cm";"Wallraf-Richartz-Museum, Cologne";"https://www.wga.hu/detail/p/poelenbu/lanymphs.jpg";"landscape";"Dutch";"1601-1650"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"A Harbour Scene";"1665-70";"Oil on canvas, 68 x 81 cm";"Nationalmuseum, Stockholm";"https://www.wga.hu/detail/b/berchem/harbour1.jpg";"landscape";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"A Young Woman Tuning a Lute";"-";"Oil on canvas, 81 x 68 cm";"Private collection";"https://www.wga.hu/detail/b/berchem/woman_lu.jpg";"genre";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"Hunters Resting";"1660s";"Oil on canvas, 100 x 148 cm";"The Hermitage, St. Petersburg";"https://www.wga.hu/detail/b/berchem/hunters.jpg";"genre";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"Return from the Falcon Hunt";"c. 1650";"Oil on oak, 75 x 106 cm";"Staatliche Museen, Berlin";"https://www.wga.hu/detail/b/berchem/returnfa.jpg";"landscape";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"Italian Landscape with Bridge";"1656";"Oil on panel, 45 x 61 cm";"The Hermitage, St. Petersburg";"https://www.wga.hu/detail/b/berchem/italianl.jpg";"landscape";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"Italian Landscape at Sunset";"1670-72";"Oil on canvas";"Alte Pinakothek, Munich";"https://www.wga.hu/detail/b/berchem/i_sunset.jpg";"landscape";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"Landscape with Two Horses";"-";"Oil on wood";"Statens Museum for Kunst, Copenhagen";"https://www.wga.hu/detail/b/berchem/l_2horse.jpg";"landscape";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"An Italianate Landscape";"1654";"Oil on canvas, 53 x 64 cm";"Private collection";"https://www.wga.hu/detail/b/berchem/italiana.jpg";"landscape";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"Italian Landscape with Mountain Plateau";"1655";"Oil on panel, 33 x 44 cm";"Royal Collection, Windsor";"https://www.wga.hu/detail/b/berchem/italianm.jpg";"landscape";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"Evening Landscape with Drovers and their Animals";"-";"Oil on panel, 41 x 56 cm";"Private collection";"https://www.wga.hu/detail/b/berchem/l_evenix.jpg";"landscape";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"Italianate River Landscape";"1650s";"Oil on panel, 46 x 39 cm";"Private collection";"https://www.wga.hu/detail/b/berchem/italianb.jpg";"landscape";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"Ruins in Italy";"1658";"Oil on panel, 52 x 42 cm";"Centraal Museum, Utrecht";"https://www.wga.hu/detail/b/berchem/ruinital.jpg";"landscape";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"Paul and Barnabas at Lystra";"1650";"Oil on canvas, 164 x 135 cm";"Musée d'Art, Saint-Etienne";"https://www.wga.hu/detail/b/berchem/paulbarn.jpg";"religious";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"Rocky Landscape with Antique Ruins";"c. 1657";"Oil on canvas, 83 x 104 cm";"Alte Pinakothek, Munich";"https://www.wga.hu/detail/b/berchem/rocky_l.jpg";"landscape";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"Animal Study";"-";"Oil on canvas mounted on panel, 44,9 x 63,7 cm";"Museum voor Schone Kunsten, Ghent";"https://www.wga.hu/detail/b/berchem/study.jpg";"study";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"Rest";"1644";"Oil on wood, 43 x 34 cm";"Metropolitan Museum of Art, New York";"https://www.wga.hu/detail/b/berchem/1rest.jpg";"landscape";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"Evening Landscape";"1661-63";"Oil on canvas, 73 x 98 cm";"Private collection";"https://www.wga.hu/detail/b/berchem/l_evenin.jpg";"landscape";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"Peasants with Cattle by a Ruined Aqueduct";"c. 1658";"Oil on wood, 47 x 39 cm";"National Gallery, London";"https://www.wga.hu/detail/b/berchem/peasants.jpg";"landscape";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"Italian Landscape with Mountain Plateau (detail)";"1655";"Oil on panel";"Royal Collection, Windsor";"https://www.wga.hu/detail/b/berchem/italiano.jpg";"landscape";"Dutch";"1651-1700"
"BERCHEM, Nicolaes";"(b. 1620, Haarlem, d. 1683, Amsterdam)";"Muleteer by a Ford";"c. 1660";"Oil on canvas, 112 x 140 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/b/berchem/jacob_rl.jpg";"landscape";"Dutch";"1651-1700"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"Birth of the Virgin (detail)";"1609-11";"Fresco";"Cappella dell'Annunziata, Palazzo del Quirinale, Rome";"https://www.wga.hu/detail/r/reni/3/7cappelx.jpg";"religious";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"The Boy Bacchus";"1615-20";"Oil on canvas, 87 x 70 cm";"Galleria Palatina (Palazzo Pitti), Florence";"https://www.wga.hu/detail/r/reni/1/bacchusb.jpg";"mythological";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"Aurora";"1614";"Fresco";"Casino dell'Aurora, Palazzo Pallavicini, Rome";"https://www.wga.hu/detail/r/reni/1/aurora1.jpg";"mythological";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"St Francis Consoled by Angelic Music";"1605-10";"Oil on copper, 44 x 43 cm";"Pinacoteca Nazionale, Bologna";"https://www.wga.hu/detail/r/reni/1/francis.jpg";"religious";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"Moses with the Tables of the Law";"c. 1624";"Oil on canvas, 173 x 134 cm";"Galleria Borghese, Rome";"https://www.wga.hu/detail/r/reni/1/moses.jpg";"religious";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"St Joseph with the Infant Jesus";"1620s";"Oil on canvas, 126 x 101 cm";"The Hermitage, St. Petersburg";"https://www.wga.hu/detail/r/reni/2/joseph_i.jpg";"religious";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"St Filippo Neri in Ecstasy";"1614";"Oil on canvas, 180 x 110 cm";"Santa Maria in Vallicella, Rome";"https://www.wga.hu/detail/r/reni/1/st_neri.jpg";"religious";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"St Matthew and the Angel";"1635-40";"Oil on canvas, 85 x 68 cm";"Pinacoteca, Vatican";"https://www.wga.hu/detail/r/reni/2/matthew.jpg";"religious";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"Mary Sewing the Shirt for the Christ Child (Service in the Temple)";"1609-11";"Fresco";"Cappella dell'Annunziata, Palazzo del Quirinale, Rome";"https://www.wga.hu/detail/r/reni/3/6cappell.jpg";"religious";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"Angel of the Annunciation";"-";"Oil on canvas, 58,5 x 46,5 cm";"Landesmuseum, Oldenburg";"https://www.wga.hu/detail/r/reni/2/annunc_a.jpg";"religious";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"Drinking Bacchus";"c. 1623";"Oil on canvas, 72 x 56 cm";"Gemäldegalerie, Dresden";"https://www.wga.hu/detail/r/reni/1/bacchus.jpg";"mythological";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"Atalanta and Hippomenes";"c. 1612";"Oil on canvas, 206 x 297 cm";"Museo del Prado, Madrid";"https://www.wga.hu/detail/r/reni/1/atalanta.jpg";"mythological";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"The Death of Cleopatra";"1625-30";"Oil on canvas, 124 x 94 cm";"Neues Palais, Potsdam";"https://www.wga.hu/detail/r/reni/2/cleopat1.jpg";"mythological";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"Cupola and pendentives";"1609-11";"Fresco";"Cappella dell'Annunziata, Palazzo del Quirinale, Rome";"https://www.wga.hu/detail/r/reni/3/2cappell.jpg";"religious";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"Ecce Homo";"c. 1639";"Oil on canvas";"Pinacoteca Nazionale, Bologna";"https://www.wga.hu/detail/r/reni/2/eccehomo.jpg";"religious";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"Birth of the Virgin";"1609-11";"Fresco";"Cappella dell'Annunziata, Palazzo del Quirinale, Rome";"https://www.wga.hu/detail/r/reni/3/7cappell.jpg";"religious";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"Virgin of the Annunciation";"-";"Oil on canvas, 58,5 x 46,5 cm";"Landesmuseum, Oldenburg";"https://www.wga.hu/detail/r/reni/2/annunc_v.jpg";"religious";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"Sleeping Putto";"1627";"Fresco, 57 x 56 cm";"Galleria Nazionale d'Arte Antica, Rome";"https://www.wga.hu/detail/r/reni/1/sl_putto.jpg";"mythological";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"Presentation of Mary to the Temple";"1609-11";"Fresco";"Cappella dell'Annunziata, Palazzo del Quirinale, Rome";"https://www.wga.hu/detail/r/reni/3/3cappell.jpg";"religious";"Italian";"1601-1650"
"RENI, Guido";"(b. 1575, Calvenzano, d. 1642, Bologna)";"Atalanta and Hippomenes";"1615-20";"Oil on canvas, 191 x 264 cm";"Museo Nazionale di Capodimonte, Naples";"https://www.wga.hu/detail/r/reni/1/atalantb.jpg";"mythological";"Italian";"1601-1650"
"ROMANESQUE PAINTER, French";"(active c. 1100s)";"Traditio Legis";"1100s";"Wall painting";"Priory, Berzé-La-Ville";"https://www.wga.hu/detail/zgothic/mural/11c1/10berze.jpg";"religious";"French";"1051-1100"
"ROMANESQUE PAINTER, French";"(active c. 1100 in Central France)";"Interior view of the nave";"c. 1100";"Fresco";"Abbey Church, Saint-Savin-sur-Gartempe (Vienne)";"https://www.wga.hu/detail/zgothic/mural/11c1/01gartem.jpg";"religious";"French";"1051-1100"
"ROMANESQUE PAINTER, French";"(active c. 1080 in South-eastern France)";"Majestas Domini and Heavenly Jerusalem";"c. 1080";"Fresco";"Abbey Church, Saint-Chef (Is?re)";"https://www.wga.hu/detail/zgothic/mural/11c1/15isere.jpg";"religious";"French";"1051-1100"
"ROMANESQUE PAINTER, French";"(active c. 1080 in South-eastern France)";"Majestas Domini and Heavenly Jerusalem";"c. 1080";"Fresco";"Abbey Church, Saint-Chef (Is?re)";"https://www.wga.hu/detail/zgothic/mural/11c1/15isere1.jpg";"religious";"French";"1051-1100"
"ROMANESQUE PAINTER, French";"(active c. 1100 in Central France)";"Noah's Ark";"c. 1100";"Fresco";"Abbey Church, Saint-Savin-sur-Gartempe (Vienne)";"https://www.wga.hu/detail/zgothic/mural/11c1/07gartem.jpg";"religious";"French";"1051-1100"
"ROMANESQUE PAINTER, French";"(active c. 1100 in Central France)";"Noah's Ark";"c. 1100";"Fresco";"Abbey Church, Saint-Savin-sur-Gartempe (Vienne)";"https://www.wga.hu/detail/zgothic/mural/11c1/06gartem.jpg";"religious";"French";"1051-1100"
"ROMANESQUE PAINTER, French";"(active c. 1100 in Central France)";"Fresco cycle";"c. 1100";"Fresco";"Abbey Church, Saint-Savin-sur-Gartempe (Vienne)";"https://www.wga.hu/detail/zgothic/mural/11c1/03gartex.jpg";"religious";"French";"1051-1100"
"ROMANESQUE PAINTER, French";"(12th century)";"Crusaders";"12th century";"Mural";"Chapel of the Templars, Cressac";"https://www.wga.hu/detail/zgothic/mural/12c1/26french.jpg";"religious";"French";"1101-1150"
"ROMANESQUE PAINTER, French";"(active c. 800 in Auxerre)";"Figures around a Saint";"c. 800";"Fresco";"Abbey of Saint-Germain, Auxerre (Yonne)";"https://www.wga.hu/detail/zgothic/mural/08-10c/1auxerr3.jpg";"religious";"French";"0751-0800"
"ROMANESQUE PAINTER, French";"(active around 1140)";"Angel";"c. 1140";"Fresco";"Saint-Jean-le-Vigne, Saint-Plancard";"https://www.wga.hu/detail/zgothic/mural/12c1/24french.jpg";"religious";"French";"1101-1150"
"ROMANESQUE PAINTER, French";"(active c. 1100 in Central France)";"The Building of the Tower of Babel";"c. 1100";"Fresco";"Abbey Church, Saint-Savin-sur-Gartempe (Vienne)";"https://www.wga.hu/detail/zgothic/mural/11c1/05gartem.jpg";"religious";"French";"1051-1100"
"ROMANESQUE PAINTER, French";"(active c. 1100 in central France)";"Scene of Martyrdom";"c. 1100";"Fresco";"Abbey Church, Saint-Savin-sur-Gartempe (Vienne)";"https://www.wga.hu/detail/zgothic/mural/11c1/09gartem.jpg";"religious";"French";"1051-1100"
"ROMANESQUE PAINTER, French";"(active c. 1100)";"Sts Savinus and Cyprian are tortured";"c. 1100";"Fresco";"Crypt, Abbey Church, Saint-Savin-sur-Gartempe (Vienne)";"https://www.wga.hu/detail/zgothic/mural/11c1/08gartem.jpg";"religious";"French";"1051-1100"
"ROMANESQUE PAINTER, French";"(active c. 1100)";"Christ in Majesty (detail)";"c. 1100";"Fresco, height c. 400 cm";"Château des Moines, Berzé-la-Ville";"https://www.wga.hu/detail/zgothic/mural/11c1/12berze.jpg";"religious";"French";"1051-1100"
"ROMANESQUE PAINTER, French";"(active c. 1100 in Central France)";"Interior view of the nave";"c. 1100";"Fresco";"Abbey Church, Saint-Savin-sur-Gartempe (Vienne)";"https://www.wga.hu/detail/zgothic/mural/11c1/02gartem.jpg";"religious";"French";"1051-1100"
"ROMANESQUE PAINTER, French";"(active c. 800 in Auxerre)";"Stoning of St Stephen (detail)";"c. 800";"Fresco";"Abbey of Saint-Germain, Auxerre (Yonne)";"https://www.wga.hu/detail/zgothic/mural/08-10c/1auxerr2.jpg";"religious";"French";"0751-0800"
"ROMANESQUE PAINTER, French";"(active around 1150 in Auxerre)";"Christ on the White Horse";"c. 1150";"Fresco";"Cathedral, Auxerre";"https://www.wga.hu/detail/zgothic/mural/12c1/25french.jpg";"religious";"French";"1101-1150"
"ROMANESQUE PAINTER, French";"(active c. 1100)";"Christ in Majesty";"c. 1100";"Fresco, height c. 400 cm";"Château des Moines, Berzé-la-Ville";"https://www.wga.hu/detail/zgothic/mural/11c1/11berze.jpg";"religious";"French";"1051-1100"
"ROMANESQUE PAINTER, French";"(active around 1200)";"The Virgin Mary and Child";"c. 1200";"Fresco";"Notre-Dame, Montmorillon";"https://www.wga.hu/detail/zgothic/mural/12c2/15french.jpg";"religious";"French";"1151-1200"
"ROMANESQUE PAINTER, French";"(active c. 1100 in Central France)";"Interior view of the narthex";"c. 1100";"Fresco";"Abbey Church, Saint-Savin-sur-Gartempe (Vienne)";"https://www.wga.hu/detail/zgothic/mural/11c1/09gartep.jpg";"interior";"French";"1051-1100"
"ROMANESQUE PAINTER, German";"(active 1225-1250 in Hildesheim)";"Nave looking east";"1225-50";"Painted wood";"St Michael, Hildesheim";"https://www.wga.hu/detail/zgothic/mural/13c/05german.jpg";"religious";"German";"1201-1250"
"ROMANESQUE PAINTER, German";"(active around 980 on Reichenau Island)";"The Healing of the Sick";"c. 980";"Fresco";"St. Georg, Oberzell";"https://www.wga.hu/detail/zgothic/mural/08-10c/5oberze3.jpg";"religious";"German";"0951-1000"
"ROMANESQUE PAINTER, German";"(active around 980 on Reichenau Island)";"The Healing of the Woman of her Bloody Issue";"c. 980";"Fresco";"St. Georg, Oberzell";"https://www.wga.hu/detail/zgothic/mural/08-10c/5oberze5.jpg";"religious";"German";"0951-1000"
"ROMANESQUE PAINTER, German";"(active 1170s)";"Three Apostles";"1170s";"Fresco";"Knechtsteden Abbey, Dormagen";"https://www.wga.hu/detail/zgothic/mural/12c2/12german.jpg";"religious";"German";"1151-1200"
"ROMANESQUE PAINTER, German";"(active c. 1130 in Bavaria)";"The Christ from the Vision of Ezekiel";"c. 1130";"Mural painting";"Convent Frauenwörth, Frauenchiemsee";"https://www.wga.hu/detail/zgothic/mural/12c1/32german.jpg";"religious";"German";"1101-1150"
"ROMANESQUE PAINTER, German";"(active around 1180)";"Christ in Majesty";"c. 1180";"Fresco";"Doppelkirche, Schwarzrheindorf";"https://www.wga.hu/detail/zgothic/mural/12c2/09german.jpg";"religious";"German";"1151-1200"
"ROMANESQUE PAINTER, German";"(active around 1120 in Soest)";"The Virgin Enthroned";"c. 1120";"Fresco";"Maria zur Höhe, Soest";"https://www.wga.hu/detail/zgothic/mural/12c1/31german.jpg";"religious";"German";"1101-1150"
"ROMANESQUE PAINTER, German";"(active 1225-1250 in Hildesheim)";"The Sleeping Jesse";"1225-50";"Tempera on primed oak boards";"St Michael, Hildesheim";"https://www.wga.hu/detail/zgothic/mural/13c/07german.jpg";"religious";"German";"1201-1250"
"ROMANESQUE PAINTER, German";"(active 1220s in South Tyrol)";"Legendary Creatures";"c. 1220";"Fresco";"St Jacob's, Kastelaz";"https://www.wga.hu/detail/zgothic/mural/13c/04german.jpg";"other";"German";"1201-1250"
"ROMANESQUE PAINTER, German";"(active around 980 on Reichenau Island)";"The Gerasene demoniac";"c. 980";"Fresco";"St. Georg, Oberzell";"https://www.wga.hu/detail/zgothic/mural/08-10c/5oberze2.jpg";"religious";"German";"0951-1000"
"ROMANESQUE PAINTER, German";"(active around 1250 in Cologne)";"Scenes from the Passion of Christ (detail)";"c. 1250";"Fresco";"St Maria Lyskirchen, Cologne";"https://www.wga.hu/detail/zgothic/mural/13c/02german.jpg";"religious";"German";"1201-1250"
"ROMANESQUE PAINTER, German";"(active 1170s in western Germany)";"Majestas Domini";"1170s";"Fresco with secco applications";"Doppelkirche, Schwarzrheindorf";"https://www.wga.hu/detail/zgothic/mural/12c2/10german.jpg";"religious";"German";"1151-1200"
"ROMANESQUE PAINTER, German";"(active around 980 on Reichenau Island)";"The Gerasene demoniac";"c. 980";"Fresco";"St. Georg, Oberzell";"https://www.wga.hu/detail/zgothic/mural/08-10c/5oberze1.jpg";"religious";"German";"0951-1000"
"ROMANESQUE PAINTER, German";"(active around 980 on Reichenau Island)";"The Storm on the Sea of Galilee";"c. 980";"Fresco";"St. Georg, Oberzell";"https://www.wga.hu/detail/zgothic/mural/08-10c/5oberze4.jpg";"religious";"German";"0951-1000"
"ROMANESQUE PAINTER, German";"(active around 1180)";"Last Judgment (detail)";"c. 1180";"Fresco";"Doppelkirche, Schwarzrheindorf";"https://www.wga.hu/detail/zgothic/mural/12c2/11german.jpg";"religious";"German";"1151-1200"
"ROMANESQUE PAINTER, German";"(active 1225-1250 in Hildesheim)";"Wooden ceiling (detail)";"1225-50";"Painted wood";"St Michael, Hildesheim";"https://www.wga.hu/detail/zgothic/mural/13c/08german.jpg";"religious";"German";"1201-1250"
"ROMANESQUE PAINTER, German";"(active 1225-1250 in Hildesheim)";"Wooden ceiling (detail)";"1225-50";"Painted wood";"St Michael, Hildesheim";"https://www.wga.hu/detail/zgothic/mural/13c/09german.jpg";"religious";"German";"1201-1250"
"ROMANESQUE PAINTER, German";"(active 1225-1250 in Hildesheim)";"Wooden ceiling (partial view)";"1225-50";"Painted wood";"St Michael, Hildesheim";"https://www.wga.hu/detail/zgothic/mural/13c/06german.jpg";"religious";"German";"1201-1250"
"ROMANESQUE PAINTER, German";"(active 1240s in Cologne)";"Sts Gereon and Martin";"1240s";"Fresco";"St Gereon, Cologne";"https://www.wga.hu/detail/zgothic/mural/13c/03german.jpg";"religious";"German";"1201-1250"
"ROMANESQUE PAINTER, German";"(active around 1250 in Cologne)";"Scenes from the Passion of Christ (detail)";"c. 1250";"Fresco";"St Maria Lyskirchen, Cologne";"https://www.wga.hu/detail/zgothic/mural/13c/01german.jpg";"religious";"German";"1201-1250"
"RUBENS, Peter Paul";"(b. 1577, Siegen, d. 1640, Antwerpen)";"Mercury and Argus";"1635-38";"Oil on panel, 63 x 87,5 cm";"Gemäldegalerie, Dresden";"https://www.wga.hu/detail/r/rubens/23mythol/48mythol.jpg";"mythological";"Flemish";"1601-1650"
"RUBENS, Peter Paul";"(b. 1577, Siegen, d. 1640, Antwerpen)";"The Last Judgment";"1617";"Oil on canvas, 606 x 460 cm";"Alte Pinakothek, Munich";"https://www.wga.hu/detail/r/rubens/12religi/32religi.jpg";"religious";"Flemish";"1601-1650"
"RUBENS, Peter Paul";"(b. 1577, Siegen, d. 1640, Antwerpen)";"Helene Fourment";"1620s";"Oil on panel, 96 x 76 cm";"Mauritshuis, The Hague";"https://www.wga.hu/detail/r/rubens/42portra/14fourme.jpg";"portrait";"Flemish";"1601-1650"
"RUBENS, Peter Paul";"(b. 1577, Siegen, d. 1640, Antwerpen)";"The Flagellation of Christ";"-";"Oil on panel, 37,4 x 35,1 cm";"Museum voor Schone Kunsten, Ghent";"https://www.wga.hu/detail/r/rubens/7graphic/06sketch.jpg";"study";"Flemish";"1601-1650"
"RUBENS, Peter Paul";"(b. 1577, Siegen, d. 1640, Antwerpen)";"Diana Presentig the Catch to Pan";"c. 1615";"Oil on canvas, 211,5 x 145 cm";"National Museum, Belgrade";"https://www.wga.hu/detail/r/rubens/22mythol/22mythol.jpg";"mythological";"Flemish";"1601-1650"
"RUBENS, Peter Paul";"(b. 1577, Siegen, d. 1640, Antwerpen)";"The Martyrdom of St Stephen";"1616-17";"Oil on canvas, 437 x 278 cm";"Musée des Beaux-Arts, Valenciennes";"https://www.wga.hu/detail/r/rubens/12religi/31religi.jpg";"religious";"Flemish";"1601-1650"
"RUBENS, Peter Paul";"(b. 1577, Siegen, d. 1640, Antwerpen)";"The Straw Hat";"c. 1625";"Oil on wood, 79 x 55 cm";"National Gallery, London";"https://www.wga.hu/detail/r/rubens/41portra/19strawh.jpg";"portrait";"Flemish";"1601-1650"
"RUBENS, Peter Paul";"(b. 1577, Siegen, d. 1640, Antwerpen)";"The Deposition (detail)";"1602";"Oil on canvas";"Galleria Borghese, Rome";"https://www.wga.hu/detail/r/rubens/10religi/01religx.jpg";"religious";"Flemish";"1601-1650"
"RUBENS, Peter Paul";"(b. 1577, Siegen, d. 1640, Antwerpen)";"Annunciation";"1609-10";"Oil on canvas, 224 x 200 cm";"Kunsthistorisches Museum, Vienna";"https://www.wga.hu/detail/r/rubens/10religi/08religi.jpg";"religious";"Flemish";"1601-1650"
"RUBENS, Peter Paul";"(b. 1577, Siegen, d. 1640, Antwerpen)";"Hygeia Nourishing the Sacred Serpent";"c. 1615";"Oil on oak, 130 x 74 cm";"The Lobkowicz Collections, Nelahozeves Castle, Czech Republic";"https://www.wga.hu/detail/r/rubens/30allego/03allegp.jpg";"historical";"Flemish";"1601-1650"
